material_id,cif_file,formula,theoretical,experimentally_observed,is_structure_representative,representative_material_id,structure_family_id,structure_family_size,n_duplicates_in_family,duplicate_material_ids
mp-556324,NiF2_mp-556324.cif,NiF2,False,Yes,False,mp-559798,NiF2::sf-0001,2,1,mp-559798
mp-559798,NiF2_mp-559798.cif,NiF2,False,Yes,True,mp-559798,NiF2::sf-0001,2,1,mp-556324
mp-1180654,NiF3_mp-1180654.cif,NiF3,True,No,True,mp-1180654,NiF3::sf-0001,1,0,
mp-561428,NiF3_mp-561428.cif,NiF3,True,No,False,mp-614777,NiF3::sf-0002,2,1,mp-614777
mp-614777,NiF3_mp-614777.cif,NiF3,False,Yes,True,mp-614777,NiF3::sf-0002,2,1,mp-561428
mp-1406123,NiF4_mp-1406123.cif,NiF4,True,No,True,mp-1406123,NiF4::sf-0001,1,0,
mp-27638,NiI2_mp-27638.cif,NiI2,False,Yes,True,mp-27638,NiI2::sf-0001,1,0,
mp-973936,NiI_mp-973936.cif,NiI,True,No,True,mp-973936,NiI::sf-0001,1,0,
mp-23166,NpBr3_mp-23166.cif,NpBr3,False,Yes,True,mp-23166,NpBr3::sf-0001,1,0,
mp-567519,NpBr3_mp-567519.cif,NpBr3,False,Yes,True,mp-567519,NpBr3::sf-0002,1,0,
mp-23278,NpCl3_mp-23278.cif,NpCl3,False,Yes,True,mp-23278,NpCl3::sf-0001,1,0,
mp-1544973,NpCl4_mp-1544973.cif,NpCl4,True,No,False,mp-2752817,NpCl4::sf-0001,4,3,mp-23161;mp-2752817;mp-2757566
mp-23161,NpCl4_mp-23161.cif,NpCl4,False,Yes,False,mp-2752817,NpCl4::sf-0001,4,3,mp-1544973;mp-2752817;mp-2757566
mp-2752817,NpCl4_mp-2752817.cif,NpCl4,True,No,True,mp-2752817,NpCl4::sf-0001,4,3,mp-1544973;mp-23161;mp-2757566
mp-2757566,NpCl4_mp-2757566.cif,NpCl4,True,No,False,mp-2752817,NpCl4::sf-0001,4,3,mp-1544973;mp-23161;mp-2752817
mp-14107,NpF3_mp-14107.cif,NpF3,False,Yes,True,mp-14107,NpF3::sf-0001,1,0,
mp-504787,NpF4_mp-504787.cif,NpF4,False,Yes,True,mp-504787,NpF4::sf-0001,1,0,
mp-1024969,NpF5_mp-1024969.cif,NpF5,True,No,True,mp-1024969,NpF5::sf-0001,1,0,
mp-1209816,NpF6_mp-1209816.cif,NpF6,True,No,True,mp-1209816,NpF6::sf-0001,1,0,
mp-504781,NpI3_mp-504781.cif,NpI3,False,Yes,True,mp-504781,NpI3::sf-0001,1,0,
mp-1095223,OF2_mp-1095223.cif,OF2,False,Yes,True,mp-1095223,OF2::sf-0001,1,0,
mp-974002,OF3_mp-974002.cif,OF3,True,No,True,mp-974002,OF3::sf-0001,1,0,
mp-1238792,OF_mp-1238792.cif,OF,True,No,True,mp-1238792,OF::sf-0001,1,0,
mp-1186356,Os3Cl_mp-1186356.cif,Os3Cl,True,No,True,mp-1186356,Os3Cl::sf-0001,1,0,
mp-1186354,Os3F_mp-1186354.cif,Os3F,True,No,True,mp-1186354,Os3F::sf-0001,1,0,
mp-28301,OsBr4_mp-28301.cif,OsBr4,False,Yes,True,mp-28301,OsBr4::sf-0001,1,0,
mp-571035,OsCl4_mp-571035.cif,OsCl4,False,Yes,True,mp-571035,OsCl4::sf-0001,1,0,
mp-540830,OsF5_mp-540830.cif,OsF5,False,Yes,True,mp-540830,OsF5::sf-0001,1,0,
mp-22626,OsF6_mp-22626.cif,OsF6,False,Yes,True,mp-22626,OsF6::sf-0001,1,0,
mp-1209830,PBr2_mp-1209830.cif,PBr2,True,No,True,mp-1209830,PBr2::sf-0001,1,0,
mp-27257,PBr3_mp-27257.cif,PBr3,False,Yes,True,mp-27257,PBr3::sf-0001,1,0,
mp-22874,PBr5_mp-22874.cif,PBr5,False,Yes,True,mp-22874,PBr5::sf-0001,1,0,
mp-647343,PBr7_mp-647343.cif,PBr7,False,Yes,True,mp-647343,PBr7::sf-0001,1,0,
mp-1064459,PBr_mp-1064459.cif,PBr,True,No,True,mp-1064459,PBr::sf-0001,1,0,
mp-1179985,PBr_mp-1179985.cif,PBr,True,No,True,mp-1179985,PBr::sf-0002,1,0,
mp-23230,PCl3_mp-23230.cif,PCl3,False,Yes,True,mp-23230,PCl3::sf-0001,1,0,
mp-23228,PCl5_mp-23228.cif,PCl5,False,Yes,True,mp-23228,PCl5::sf-0001,1,0,
mp-569410,PCl5_mp-569410.cif,PCl5,False,Yes,True,mp-569410,PCl5::sf-0002,1,0,
mp-8511,PF5_mp-8511.cif,PF5,False,Yes,True,mp-8511,PF5::sf-0001,1,0,
mp-29443,PI2_mp-29443.cif,PI2,False,Yes,True,mp-29443,PI2::sf-0001,1,0,
mp-27529,PI3_mp-27529.cif,PI3,False,Yes,True,mp-27529,PI3::sf-0001,1,0,
mp-1186382,Pa3Br_mp-1186382.cif,Pa3Br,True,No,True,mp-1186382,Pa3Br::sf-0001,1,0,
mp-27474,PaBr4_mp-27474.cif,PaBr4,False,Yes,True,mp-27474,PaBr4::sf-0001,1,0,
mp-27642,PaBr5_mp-27642.cif,PaBr5,False,Yes,True,mp-27642,PaBr5::sf-0001,1,0,
mp-27291,PaCl4_mp-27291.cif,PaCl4,False,Yes,True,mp-27291,PaCl4::sf-0001,1,0,
mp-27436,PaCl5_mp-27436.cif,PaCl5,False,Yes,True,mp-27436,PaCl5::sf-0001,1,0,
mp-862851,PaI3_mp-862851.cif,PaI3,True,No,True,mp-862851,PaI3::sf-0001,1,0,
mp-1173571,Pb5F8_mp-1173571.cif,Pb5F8,True,No,True,mp-1173571,Pb5F8::sf-0001,1,0,
mp-2456335,PbBr2_mp-2456335.cif,PbBr2,True,No,True,mp-2456335,PbBr2::sf-0001,1,0,
mp-28077,PbBr2_mp-28077.cif,PbBr2,False,Yes,True,mp-28077,PbBr2::sf-0002,1,0,
mp-862868,PbBr2_mp-862868.cif,PbBr2,True,No,True,mp-862868,PbBr2::sf-0003,1,0,
mp-2035237,PbCl2_mp-2035237.cif,PbCl2,True,No,True,mp-2035237,PbCl2::sf-0001,1,0,
mp-23291,PbCl2_mp-23291.cif,PbCl2,False,Yes,True,mp-23291,PbCl2::sf-0002,1,0,
mp-619071,PbCl2_mp-619071.cif,PbCl2,False,Yes,True,mp-619071,PbCl2::sf-0003,1,0,
mp-862871,PbCl2_mp-862871.cif,PbCl2,True,No,True,mp-862871,PbCl2::sf-0004,1,0,
mp-570355,PbCl4_mp-570355.cif,PbCl4,False,Yes,True,mp-570355,PbCl4::sf-0001,1,0,
mp-2511,PbF2_mp-2511.cif,PbF2,False,Yes,True,mp-2511,PbF2::sf-0001,1,0,
mp-315,PbF2_mp-315.cif,PbF2,False,Yes,True,mp-315,PbF2::sf-0002,2,1,mp-685150
mp-685150,PbF2_mp-685150.cif,PbF2,True,No,False,mp-315,PbF2::sf-0002,2,1,mp-315
mp-20652,PbF3_mp-20652.cif,PbF3,True,No,True,mp-20652,PbF3::sf-0001,1,0,
mp-341,PbF4_mp-341.cif,PbF4,False,Yes,True,mp-341,PbF4::sf-0001,1,0,
mp-1203179,PbI2_mp-1203179.cif,PbI2,False,Yes,True,mp-1203179,PbI2::sf-0001,1,0,
mp-22883,PbI2_mp-22883.cif,PbI2,False,Yes,True,mp-22883,PbI2::sf-0002,1,0,
mp-22893,PbI2_mp-22893.cif,PbI2,False,Yes,True,mp-22893,PbI2::sf-0003,1,0,
mp-540789,PbI2_mp-540789.cif,PbI2,False,Yes,True,mp-540789,PbI2::sf-0004,1,0,
mp-567178,PbI2_mp-567178.cif,PbI2,False,Yes,True,mp-567178,PbI2::sf-0005,1,0,
mp-567199,PbI2_mp-567199.cif,PbI2,False,Yes,True,mp-567199,PbI2::sf-0006,1,0,
mp-567246,PbI2_mp-567246.cif,PbI2,False,Yes,True,mp-567246,PbI2::sf-0007,1,0,
mp-567503,PbI2_mp-567503.cif,PbI2,False,Yes,True,mp-567503,PbI2::sf-0008,1,0,
mp-567542,PbI2_mp-567542.cif,PbI2,False,Yes,True,mp-567542,PbI2::sf-0009,1,0,
mp-569595,PbI2_mp-569595.cif,PbI2,False,Yes,True,mp-569595,PbI2::sf-0010,1,0,
mp-574189,PbI2_mp-574189.cif,PbI2,True,No,True,mp-574189,PbI2::sf-0011,1,0,
mp-580202,PbI2_mp-580202.cif,PbI2,False,Yes,True,mp-580202,PbI2::sf-0012,1,0,
mp-640058,PbI2_mp-640058.cif,PbI2,True,No,True,mp-640058,PbI2::sf-0013,1,0,
mp-672671,PbI2_mp-672671.cif,PbI2,True,No,True,mp-672671,PbI2::sf-0014,1,0,
mp-680205,PbI2_mp-680205.cif,PbI2,False,Yes,True,mp-680205,PbI2::sf-0015,1,0,
mp-1207336,PbI6_mp-1207336.cif,PbI6,True,No,True,mp-1207336,PbI6::sf-0001,1,0,
mp-1186424,Pd3F_mp-1186424.cif,Pd3F,True,No,True,mp-1186424,Pd3F::sf-0001,1,0,
mp-1186445,Pd3I_mp-1186445.cif,Pd3I,True,No,True,mp-1186445,Pd3I::sf-0001,1,0,
mp-27857,PdBr2_mp-27857.cif,PdBr2,False,Yes,True,mp-27857,PdBr2::sf-0001,1,0,
mp-1018888,PdCl2_mp-1018888.cif,PdCl2,False,Yes,True,mp-1018888,PdCl2::sf-0001,2,1,mp-569008
mp-1018891,PdCl2_mp-1018891.cif,PdCl2,False,Yes,True,mp-1018891,PdCl2::sf-0002,1,0,
mp-1180041,PdCl2_mp-1180041.cif,PdCl2,True,No,True,mp-1180041,PdCl2::sf-0003,1,0,
mp-29487,PdCl2_mp-29487.cif,PdCl2,False,Yes,True,mp-29487,PdCl2::sf-0004,1,0,
mp-569008,PdCl2_mp-569008.cif,PdCl2,False,Yes,False,mp-1018888,PdCl2::sf-0001,2,1,mp-1018888
mp-1058,PdF2_mp-1058.cif,PdF2,False,Yes,True,mp-1058,PdF2::sf-0001,1,0,
mp-20284,PdF2_mp-20284.cif,PdF2,False,Yes,True,mp-20284,PdF2::sf-0002,1,0,
mp-1179948,PdF3_mp-1179948.cif,PdF3,True,No,True,mp-1179948,PdF3::sf-0001,1,0,
mp-13679,PdF3_mp-13679.cif,PdF3,False,Yes,False,mp-1524446,PdF3::sf-0002,2,1,mp-1524446
mp-14112,PdF3_mp-14112.cif,PdF3,False,Yes,True,mp-14112,PdF3::sf-0003,1,0,
mp-1524446,PdF3_mp-1524446.cif,PdF3,True,No,True,mp-1524446,PdF3::sf-0002,2,1,mp-13679
mp-13868,PdF4_mp-13868.cif,PdF4,False,Yes,True,mp-13868,PdF4::sf-0001,2,1,mp-663300
mp-663300,PdF4_mp-663300.cif,PdF4,True,No,False,mp-13868,PdF4::sf-0001,2,1,mp-13868
mp-27747,PdI2_mp-27747.cif,PdI2,False,Yes,True,mp-27747,PdI2::sf-0001,1,0,
mp-569017,PdI2_mp-569017.cif,PdI2,False,Yes,True,mp-569017,PdI2::sf-0002,1,0,
mp-1186518,Pm3I_mp-1186518.cif,Pm3I,True,No,True,mp-1186518,Pm3I::sf-0001,1,0,
mp-976867,Pm3I_mp-976867.cif,Pm3I,True,No,True,mp-976867,Pm3I::sf-0002,1,0,
mp-1186558,PmBr2_mp-1186558.cif,PmBr2,True,No,True,mp-1186558,PmBr2::sf-0001,1,0,
mp-862986,PmBr3_mp-862986.cif,PmBr3,True,No,True,mp-862986,PmBr3::sf-0001,1,0,
mp-863657,PmCl2_mp-863657.cif,PmCl2,True,No,True,mp-863657,PmCl2::sf-0001,1,0,
mp-863658,PmCl3_mp-863658.cif,PmCl3,True,No,True,mp-863658,PmCl3::sf-0001,1,0,
mp-862901,PmF3_mp-862901.cif,PmF3,True,No,True,mp-862901,PmF3::sf-0001,1,0,
mp-863695,PmI3_mp-863695.cif,PmI3,True,No,True,mp-863695,PmI3::sf-0001,1,0,
mp-1186593,PmI_mp-1186593.cif,PmI,True,No,True,mp-1186593,PmI::sf-0001,1,0,
mp-23169,Pr2Br5_mp-23169.cif,Pr2Br5,False,Yes,True,mp-23169,Pr2Br5::sf-0001,1,0,
mp-22854,Pr2I5_mp-22854.cif,Pr2I5,False,Yes,True,mp-22854,Pr2I5::sf-0001,1,0,
mp-1186696,Pr3Br_mp-1186696.cif,Pr3Br,True,No,True,mp-1186696,Pr3Br::sf-0001,1,0,
mp-1186700,Pr3Br_mp-1186700.cif,Pr3Br,True,No,True,mp-1186700,Pr3Br::sf-0002,1,0,
mp-975601,Pr3Cl_mp-975601.cif,Pr3Cl,True,No,True,mp-975601,Pr3Cl::sf-0001,1,0,
mp-975592,Pr3I_mp-975592.cif,Pr3I,True,No,True,mp-975592,Pr3I::sf-0001,1,0,
mp-32644,Pr5Cl12_mp-32644.cif,Pr5Cl12,True,No,True,mp-32644,Pr5Cl12::sf-0001,1,0,
mp-23221,PrBr3_mp-23221.cif,PrBr3,False,Yes,True,mp-23221,PrBr3::sf-0001,1,0,
mp-23211,PrCl3_mp-23211.cif,PrCl3,False,Yes,True,mp-23211,PrCl3::sf-0001,1,0,
mp-1190767,PrF3_mp-1190767.cif,PrF3,False,Yes,False,mp-17906,PrF3::sf-0001,2,1,mp-17906
mp-17906,PrF3_mp-17906.cif,PrF3,True,No,True,mp-17906,PrF3::sf-0001,2,1,mp-1190767
mp-2651,PrF3_mp-2651.cif,PrF3,False,Yes,True,mp-2651,PrF3::sf-0002,1,0,
mp-569673,PrI2_mp-569673.cif,PrI2,False,Yes,True,mp-569673,PrI2::sf-0001,1,0,
mp-862800,PrI3_mp-862800.cif,PrI3,True,No,True,mp-862800,PrI3::sf-0001,1,0,
mp-1206823,PrI6_mp-1206823.cif,PrI6,True,No,True,mp-1206823,PrI6::sf-0001,1,0,
mp-1186783,Pt3Cl_mp-1186783.cif,Pt3Cl,True,No,True,mp-1186783,Pt3Cl::sf-0001,1,0,
mp-1100763,Pt3F_mp-1100763.cif,Pt3F,True,No,True,mp-1100763,Pt3F::sf-0001,1,0,
mp-28320,Pt3I8_mp-28320.cif,Pt3I8,False,Yes,True,mp-28320,Pt3I8::sf-0001,2,1,mp-704718
mp-704718,Pt3I8_mp-704718.cif,Pt3I8,True,No,False,mp-28320,Pt3I8::sf-0001,2,1,mp-28320
mp-23165,PtBr3_mp-23165.cif,PtBr3,False,Yes,True,mp-23165,PtBr3::sf-0001,1,0,
mp-1179938,PtCl2_mp-1179938.cif,PtCl2,True,No,True,mp-1179938,PtCl2::sf-0001,1,0,
mp-1219748,PtCl2_mp-1219748.cif,PtCl2,True,No,True,mp-1219748,PtCl2::sf-0002,1,0,
mp-23290,PtCl2_mp-23290.cif,PtCl2,False,Yes,True,mp-23290,PtCl2::sf-0003,1,0,
mp-567484,PtCl2_mp-567484.cif,PtCl2,False,Yes,True,mp-567484,PtCl2::sf-0004,1,0,
mp-684670,PtCl2_mp-684670.cif,PtCl2,True,No,True,mp-684670,PtCl2::sf-0005,1,0,
mp-31134,PtCl3_mp-31134.cif,PtCl3,False,Yes,True,mp-31134,PtCl3::sf-0001,1,0,
mp-680506,PtCl4_mp-680506.cif,PtCl4,False,Yes,True,mp-680506,PtCl4::sf-0001,1,0,
mp-660594,PtF4_mp-660594.cif,PtF4,True,No,False,mp-8943,PtF4::sf-0001,2,1,mp-8943
mp-8943,PtF4_mp-8943.cif,PtF4,False,Yes,True,mp-8943,PtF4::sf-0001,2,1,mp-660594
mp-541341,PtF5_mp-541341.cif,PtF5,False,Yes,True,mp-541341,PtF5::sf-0001,1,0,
mp-505319,PtF6_mp-505319.cif,PtF6,False,Yes,True,mp-505319,PtF6::sf-0001,1,0,
mp-28319,PtI2_mp-28319.cif,PtI2,False,Yes,True,mp-28319,PtI2::sf-0001,1,0,
mp-28268,PtI3_mp-28268.cif,PtI3,False,Yes,True,mp-28268,PtI3::sf-0001,1,0,
mp-669496,PtI4_mp-669496.cif,PtI4,False,Yes,True,mp-669496,PtI4::sf-0001,1,0,
mp-1186813,Pu3Br_mp-1186813.cif,Pu3Br,True,No,True,mp-1186813,Pu3Br::sf-0001,1,0,
mp-1186815,Pu3I_mp-1186815.cif,Pu3I,True,No,True,mp-1186815,Pu3I::sf-0001,1,0,
mp-1186821,Pu3I_mp-1186821.cif,Pu3I,True,No,True,mp-1186821,Pu3I::sf-0002,1,0,
mp-861727,PuBr2_mp-861727.cif,PuBr2,True,No,True,mp-861727,PuBr2::sf-0001,1,0,
mp-27974,PuBr3_mp-27974.cif,PuBr3,False,Yes,True,mp-27974,PuBr3::sf-0001,1,0,
mp-867358,PuCl2_mp-867358.cif,PuCl2,True,No,True,mp-867358,PuCl2::sf-0001,1,0,
mp-22918,PuCl3_mp-22918.cif,PuCl3,False,Yes,True,mp-22918,PuCl3::sf-0001,1,0,
mp-1186661,PuCl_mp-1186661.cif,PuCl,True,No,True,mp-1186661,PuCl::sf-0001,1,0,
mp-8033,PuF3_mp-8033.cif,PuF3,False,Yes,True,mp-8033,PuF3::sf-0001,1,0,
mp-1209625,PuF4_mp-1209625.cif,PuF4,True,No,True,mp-1209625,PuF4::sf-0001,1,0,
mp-2016901,PuI2_mp-2016901.cif,PuI2,True,No,False,mp-867500,PuI2::sf-0001,2,1,mp-867500
mp-867500,PuI2_mp-867500.cif,PuI2,True,No,True,mp-867500,PuI2::sf-0001,2,1,mp-2016901
mp-27978,PuI3_mp-27978.cif,PuI3,False,Yes,True,mp-27978,PuI3::sf-0001,1,0,
mp-975411,RbBr3_mp-975411.cif,RbBr3,True,No,True,mp-975411,RbBr3::sf-0001,1,0,
mp-22867,RbBr_mp-22867.cif,RbBr,False,Yes,True,mp-22867,RbBr::sf-0001,1,0,
mp-23303,RbBr_mp-23303.cif,RbBr,False,Yes,True,mp-23303,RbBr::sf-0002,1,0,
mp-23295,RbCl_mp-23295.cif,RbCl,False,Yes,True,mp-23295,RbCl::sf-0001,1,0,
mp-23299,RbCl_mp-23299.cif,RbCl,False,Yes,True,mp-23299,RbCl::sf-0002,1,0,
mp-863016,RbF2_mp-863016.cif,RbF2,True,No,True,mp-863016,RbF2::sf-0001,1,0,
mp-1179728,RbF3_mp-1179728.cif,RbF3,True,No,True,mp-1179728,RbF3::sf-0001,1,0,
mp-726170,RbF3_mp-726170.cif,RbF3,True,No,True,mp-726170,RbF3::sf-0002,1,0,
mp-975312,RbF3_mp-975312.cif,RbF3,True,No,True,mp-975312,RbF3::sf-0003,1,0,
mp-975337,RbF3_mp-975337.cif,RbF3,True,No,True,mp-975337,RbF3::sf-0004,1,0,
mp-975422,RbF3_mp-975422.cif,RbF3,True,No,True,mp-975422,RbF3::sf-0005,1,0,
mp-11718,RbF_mp-11718.cif,RbF,True,No,True,mp-11718,RbF::sf-0001,1,0,
mp-2064,RbF_mp-2064.cif,RbF,False,Yes,True,mp-2064,RbF::sf-0002,1,0,
mp-28328,RbI3_mp-28328.cif,RbI3,False,Yes,True,mp-28328,RbI3::sf-0001,1,0,
mp-22903,RbI_mp-22903.cif,RbI,False,Yes,True,mp-22903,RbI::sf-0001,1,0,
mp-23302,RbI_mp-23302.cif,RbI,False,Yes,True,mp-23302,RbI::sf-0002,1,0,
mp-1210365,Re3Br7_mp-1210365.cif,Re3Br7,True,No,True,mp-1210365,Re3Br7::sf-0001,1,0,
mp-974458,Re3F_mp-974458.cif,Re3F,True,No,True,mp-974458,Re3F::sf-0001,1,0,
mp-974474,ReBr_mp-974474.cif,ReBr,True,No,True,mp-974474,ReBr::sf-0001,1,0,
mp-23174,ReCl3_mp-23174.cif,ReCl3,False,Yes,True,mp-23174,ReCl3::sf-0001,1,0,
mp-27340,ReCl4_mp-27340.cif,ReCl4,False,Yes,True,mp-27340,ReCl4::sf-0001,1,0,
mp-27645,ReCl5_mp-27645.cif,ReCl5,False,Yes,True,mp-27645,ReCl5::sf-0001,1,0,
mp-1078114,ReCl6_mp-1078114.cif,ReCl6,False,Yes,True,mp-1078114,ReCl6::sf-0001,1,0,
mp-1025374,ReF6_mp-1025374.cif,ReF6,True,No,True,mp-1025374,ReF6::sf-0001,1,0,
mp-1209252,ReF6_mp-1209252.cif,ReF6,True,No,True,mp-1209252,ReF6::sf-0002,1,0,
mp-643265,ReF7_mp-643265.cif,ReF7,False,Yes,True,mp-643265,ReF7::sf-0001,1,0,
mp-573815,ReI3_mp-573815.cif,ReI3,False,Yes,True,mp-573815,ReI3::sf-0001,1,0,
mp-974371,Rh3Br_mp-974371.cif,Rh3Br,True,No,True,mp-974371,Rh3Br::sf-0001,1,0,
mp-1147675,Rh3Cl4_mp-1147675.cif,Rh3Cl4,True,No,True,mp-1147675,Rh3Cl4::sf-0001,1,0,
mp-974386,Rh3F_mp-974386.cif,Rh3F,True,No,True,mp-974386,Rh3F::sf-0001,1,0,
mp-27871,RhBr3_mp-27871.cif,RhBr3,False,Yes,True,mp-27871,RhBr3::sf-0001,1,0,
mp-1186908,RhBr_mp-1186908.cif,RhBr,True,No,True,mp-1186908,RhBr::sf-0001,1,0,
mp-867259,RhCl2_mp-867259.cif,RhCl2,True,No,True,mp-867259,RhCl2::sf-0001,1,0,
mp-27770,RhCl3_mp-27770.cif,RhCl3,False,Yes,True,mp-27770,RhCl3::sf-0001,1,0,
mp-1179720,RhF3_mp-1179720.cif,RhF3,True,No,True,mp-1179720,RhF3::sf-0001,1,0,
mp-2068,RhF3_mp-2068.cif,RhF3,False,Yes,True,mp-2068,RhF3::sf-0002,1,0,
mp-21208,RhF3_mp-21208.cif,RhF3,False,Yes,True,mp-21208,RhF3::sf-0003,1,0,
mp-540622,RhF5_mp-540622.cif,RhF5,False,Yes,True,mp-540622,RhF5::sf-0001,1,0,
mp-1025250,RhF6_mp-1025250.cif,RhF6,True,No,True,mp-1025250,RhF6::sf-0001,1,0,
mp-1209109,RhF6_mp-1209109.cif,RhF6,True,No,True,mp-1209109,RhF6::sf-0002,1,0,
mp-1209757,RhF6_mp-1209757.cif,RhF6,True,No,True,mp-1209757,RhF6::sf-0003,1,0,
mp-862601,RhI2_mp-862601.cif,RhI2,True,No,True,mp-862601,RhI2::sf-0001,1,0,
mp-1206891,RhI3_mp-1206891.cif,RhI3,True,No,True,mp-1206891,RhI3::sf-0001,1,0,
mp-975142,RhI_mp-975142.cif,RhI,True,No,True,mp-975142,RhI::sf-0001,1,0,
mp-974467,Ru3Cl_mp-974467.cif,Ru3Cl,True,No,True,mp-974467,Ru3Cl::sf-0001,1,0,
mp-1186909,Ru3F_mp-1186909.cif,Ru3F,True,No,True,mp-1186909,Ru3F::sf-0001,1,0,
mp-974457,Ru3I_mp-974457.cif,Ru3I,True,No,True,mp-974457,Ru3I::sf-0001,1,0,
mp-22892,RuBr3_mp-22892.cif,RuBr3,False,Yes,True,mp-22892,RuBr3::sf-0001,2,1,mp-23294
mp-23294,RuBr3_mp-23294.cif,RuBr3,False,Yes,False,mp-22892,RuBr3::sf-0001,2,1,mp-22892
mp-22850,RuCl3_mp-22850.cif,RuCl3,False,Yes,True,mp-22850,RuCl3::sf-0001,2,1,mp-570880
mp-2647063,RuCl3_mp-2647063.cif,RuCl3,True,No,True,mp-2647063,RuCl3::sf-0002,1,0,
mp-570880,RuCl3_mp-570880.cif,RuCl3,True,No,False,mp-22850,RuCl3::sf-0001,2,1,mp-22850
mp-570997,RuCl3_mp-570997.cif,RuCl3,False,Yes,True,mp-570997,RuCl3::sf-0003,1,0,
mp-1179696,RuF3_mp-1179696.cif,RuF3,True,No,True,mp-1179696,RuF3::sf-0001,1,0,
mp-7570,RuF3_mp-7570.cif,RuF3,False,Yes,True,mp-7570,RuF3::sf-0002,1,0,
mp-974434,RuF4_mp-974434.cif,RuF4,False,Yes,True,mp-974434,RuF4::sf-0001,1,0,
mp-540829,RuF5_mp-540829.cif,RuF5,False,Yes,True,mp-540829,RuF5::sf-0001,1,0,
mp-1025168,RuF6_mp-1025168.cif,RuF6,True,No,True,mp-1025168,RuF6::sf-0001,1,0,
mp-1209121,RuF6_mp-1209121.cif,RuF6,True,No,True,mp-1209121,RuF6::sf-0002,1,0,
mp-974315,RuI_mp-974315.cif,RuI,True,No,True,mp-974315,RuI::sf-0001,1,0,
mp-974332,S3Br_mp-974332.cif,S3Br,True,No,True,mp-974332,S3Br::sf-0001,1,0,
mp-1186934,S3Cl_mp-1186934.cif,S3Cl,True,No,True,mp-1186934,S3Cl::sf-0001,1,0,
mp-974330,SBr3_mp-974330.cif,SBr3,True,No,True,mp-974330,SBr3::sf-0001,1,0,
mp-28099,SBr_mp-28099.cif,SBr,False,Yes,True,mp-28099,SBr::sf-0001,1,0,
mp-28128,SCl2_mp-28128.cif,SCl2,False,Yes,True,mp-28128,SCl2::sf-0001,1,0,
mp-1210452,SCl4_mp-1210452.cif,SCl4,True,No,True,mp-1210452,SCl4::sf-0001,1,0,
mp-28096,SCl_mp-28096.cif,SCl,False,Yes,True,mp-28096,SCl::sf-0001,1,0,
mp-1203812,SF4_mp-1203812.cif,SF4,False,Yes,True,mp-1203812,SF4::sf-0001,1,0,
mp-33107,SF4_mp-33107.cif,SF4,True,No,True,mp-33107,SF4::sf-0002,1,0,
mp-642824,SF6_mp-642824.cif,SF6,False,Yes,False,mp-975,SF6::sf-0001,3,2,mp-8652;mp-975
mp-8560,SF6_mp-8560.cif,SF6,False,Yes,True,mp-8560,SF6::sf-0002,1,0,
mp-8652,SF6_mp-8652.cif,SF6,False,Yes,False,mp-975,SF6::sf-0001,3,2,mp-642824;mp-975
mp-975,SF6_mp-975.cif,SF6,False,Yes,True,mp-975,SF6::sf-0001,3,2,mp-642824;mp-8652
mp-28294,Sb11F43_mp-28294.cif,Sb11F43,False,Yes,True,mp-28294,Sb11F43::sf-0001,1,0,
mp-1103073,Sb2Br9_mp-1103073.cif,Sb2Br9,False,Yes,True,mp-1103073,Sb2Br9::sf-0001,1,0,
mp-1104255,Sb2F13_mp-1104255.cif,Sb2F13,False,Yes,True,mp-1104255,Sb2F13::sf-0001,1,0,
mp-1433590,Sb2F13_mp-1433590.cif,Sb2F13,True,No,True,mp-1433590,Sb2F13::sf-0002,1,0,
mp-739212,Sb2F13_mp-739212.cif,Sb2F13,True,No,True,mp-739212,Sb2F13::sf-0003,1,0,
mp-28062,Sb2F7_mp-28062.cif,Sb2F7,False,Yes,True,mp-28062,Sb2F7::sf-0001,1,0,
mp-28180,Sb4F15_mp-28180.cif,Sb4F15,False,Yes,True,mp-28180,Sb4F15::sf-0001,1,0,
mp-29369,Sb7F29_mp-29369.cif,Sb7F29,False,Yes,True,mp-29369,Sb7F29::sf-0001,1,0,
mp-1545003,SbBr3_mp-1545003.cif,SbBr3,True,No,False,mp-27399,SbBr3::sf-0001,2,1,mp-27399
mp-27399,SbBr3_mp-27399.cif,SbBr3,False,Yes,True,mp-27399,SbBr3::sf-0001,2,1,mp-1545003
mp-570005,SbBr3_mp-570005.cif,SbBr3,False,Yes,True,mp-570005,SbBr3::sf-0002,1,0,
mp-22872,SbCl3_mp-22872.cif,SbCl3,False,Yes,True,mp-22872,SbCl3::sf-0001,1,0,
mp-23176,SbCl5_mp-23176.cif,SbCl5,False,Yes,True,mp-23176,SbCl5::sf-0001,1,0,
mp-570796,SbCl5_mp-570796.cif,SbCl5,False,Yes,True,mp-570796,SbCl5::sf-0002,1,0,
mp-1880,SbF3_mp-1880.cif,SbF3,False,Yes,True,mp-1880,SbF3::sf-0001,1,0,
mp-1443513,SbF4_mp-1443513.cif,SbF4,True,No,True,mp-1443513,SbF4::sf-0001,1,0,
mp-556425,SbF4_mp-556425.cif,SbF4,False,Yes,True,mp-556425,SbF4::sf-0002,1,0,
mp-1046542,SbF5_mp-1046542.cif,SbF5,True,No,True,mp-1046542,SbF5::sf-0001,1,0,
mp-1341935,SbF5_mp-1341935.cif,SbF5,True,No,True,mp-1341935,SbF5::sf-0002,1,0,
